Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Touch sampling rate,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Neural processor (NPU),Total score,RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Speakers,Launch price category
11,903120,271331,223151,212382,196254,1,6.750099060090614,1343,2964,484,120,0,553,1,260,163.9839725683819,77.25247650226532,8.121844043721683,216.4808229485435,8,2,2,1,0,1,1,903120,15,4,3,456,6,1,4890,75,1,1,40,0,1,0,2,2,2.3126238251132665,3.2215306463536817,1.0012330590845966,11.907797813915831,0,1,0,0,0,2,535,3,1,1,1,0,1,20,1,1,1,1,0,0,0,0,0,1.0,3.0
2,1511346,393315,556243,292307,269478,0,6.6949905968722225,1311,2915,477,134,1,891,1,380,162.60817974891296,75.25849945525741,8.727410670286108,214.7467089052777,8,2,1,1,8,3,1,1511346,12,5,4,256,7,0,5000,107,0,0,50,0,1,1,2,2,2.1166980104259268,2.4748213405722175,0.7583490052129633,24.998119374444393,0,1,0,0,1,2,419,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
13,2129062,464645,879317,413588,371511,0,6.774164012945944,1122,2493,403,159,1,2558,1,134,163.51987262140528,76.6249203883783,8.852144906156736,224.76656051783775,8,2,2,1,12,3,1,2129062,12,5,4,256,7,0,5427,71,1,1,50,1,1,1,2,2,2.4416401294594343,3.1766560517837736,0.9649840776756604,32.0,0,1,0,0,1,2,244,2,1,1,1,0,1,18,1,1,1,0,0,0,0,1,0,1.0,3.0
2,897444,242115,259016,176196,220092,1,6.806756549789947,1440,3200,515,120,1,1094,1,363,164.5594760168042,74.92434502100527,8.562172510502638,231.7295848529631,8,0,2,1,2,2,1,897444,9,4,2,214,6,0,5000,53,1,1,68,0,2,1,2,2,2.2675654978994726,3.1567412342460446,0.7675654978994726,26.486900420105478,0,1,0,0,1,2,1258,2,2,1,1,1,1,24,1,1,1,1,1,1,0,0,1,1.0,3.0
5,656921,171490,201633,143715,140083,2,6.749943938572724,1440,3049,500,60,0,695,1,120,161.750604203847,76.6017690219667,7.9854615682904715,195.14538431709528,8,2,2,1,0,2,1,656921,11,3,2,240,4,1,4287,44,1,1,15,1,1,0,1,3,1.6488351818802693,2.656104397735034,1.193140649965852,11.709231365809426,0,0,0,0,1,2,1881,3,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1.0,3.0
14,1267933,347362,454863,216377,249330,0,6.765748086476921,1127,2507,406,148,0,710,1,570,169.11635356496097,76.46555324288454,9.723034107653747,228.31106485769075,2,2,2,1,7,3,1,1267933,10,4,4,256,6,0,5536,65,0,1,50,0,1,0,2,2,2.328740432384605,1.716771048753869,0.8931106485769075,12.356297838076975,0,0,0,0,0,2,701,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
13,1239703,350149,478428,191446,219677,1,6.733477990908203,1212,2623,429,120,1,550,1,300,161.9975112857003,75.40682844154576,8.48136568830915,208.16145597391179,8,2,2,1,6,3,1,1239703,8,4,4,256,6,2,4710,68,1,1,49,0,2,0,2,2,2.2186343116908493,1.9440970649274525,0.7484492103962079,13.0,0,0,0,0,0,2,704,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,0,1.0,3.0
15,2050868,472020,826331,396934,355581,0,6.78,1080,2413,389,165,0,2091,1,720,166.30361669433864,76.85442644987693,9.28098514913849,230.71477723707733,6,2,2,1,10,3,1,2050868,16,5,4,512,7,0,5636,65,0,1,50,0,1,1,2,2,2.5,3.2,1.0057044552584533,32.0,0,1,1,0,1,2,292,2,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,3.0
2,1145161,305890,422441,189440,227388,2,7.577228144649634,1851,2481,417,120,1,2041,1,120,158.05371002361497,124.72799571514048,6.438777541942823,246.7830134956995,2,2,2,1,2,2,1,1145161,13,4,4,210,6,0,4773,45,1,0,69,0,1,0,2,2,2.2,3.5454129350063255,1.1312314844873657,20.56929638375913,1,1,0,0,1,2,322,4,2,1,1,1,1,20,1,1,1,0,0,0,0,1,0,1.0,3.0
4,1541237,371093,600729,299002,270447,4,6.799963573610328,1440,3088,500,120,1,850,1,240,163.39988551706102,78.0981994955962,8.900083260319251,232.9968777380281,8,2,2,1,8,3,1,1541237,8,5,4,256,7,0,5000,45,1,1,199,0,1,1,2,2,2.199895924600937,3.2399479623004686,1.1197814416619674,12.010407539906316,0,1,0,0,1,2,567,3,2,1,1,1,1,20,1,1,1,1,0,0,0,1,0,1.0,3.0
2,1509858,393773,551842,291792,272450,0,6.69115413138005,1297,2884,472,135,1,846,1,395,162.5455174792075,75.32627701228579,8.690964248110477,213.40394598301754,8,2,1,1,8,3,1,1509858,12,5,4,256,7,0,5000,109,0,0,50,0,1,1,2,2,2.129486228733166,2.4019284962209526,0.7647431143665832,24.230826276010028,0,1,0,0,1,2,409,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
11,2096885,457563,862612,414664,362045,0,6.764760937092099,1189,2643,428,151,1,2652,1,156,163.06852498042073,76.34282811276296,8.775039684155209,224.39043748368394,8,2,2,1,12,3,1,2096885,12,5,4,256,7,0,5311,81,1,1,50,1,1,1,2,2,2.3476093709209853,3.1390437483683944,0.9085656225525913,32.0,0,1,0,0,1,2,262,2,1,1,1,0,1,18,1,1,1,0,0,0,0,1,0,1.0,3.0
7,918790,243198,279682,177671,218237,0,6.718112143845723,1440,3213,523,120,1,565,1,279,163.71525909720006,74.09879351188576,8.332931170628589,194.9758702377153,8,2,2,1,4,2,1,918790,8,4,3,234,6,0,4582,65,1,1,50,0,1,0,2,2,2.383534414685706,2.898793511885765,0.8,30.024129762284698,0,1,0,0,1,2,1264,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
7,1187178,333819,419023,200709,233626,0,6.825454307100071,1141,2628,419,144,1,523,1,203,166.76260063114762,74.67216139996806,7.693524976743083,198.05116690280343,4,2,2,1,6,3,1,1187178,8,4,4,256,6,0,4219,46,1,0,29,0,1,0,2,2,2.3068178838750883,2.5340894193754417,0.7,23.147698968133398,0,0,0,0,0,2,575,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1.0,3.0
3,1481073,387103,523136,297639,273193,2,7.149108126636145,1524,2435,408,131,1,600,1,294,158.43925879092058,103.6222155523431,7.25874363154797,230.21299134612778,3,2,1,1,8,3,1,1481073,12,5,4,256,7,0,4690,71,0,0,50,0,1,1,2,2,1.9939319885435933,2.6182040343692203,1.016371412029227,14.848299713589832,1,1,0,0,1,2,371,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
3,1187228,324183,424394,202592,236058,3,7.7230255868438915,1893,2168,373,120,1,1176,1,120,155.13075639671098,136.28203573890556,5.930923239468324,261.1546161973416,0,2,2,2,4,2,1,1187228,13,4,4,256,6,0,4476,31,1,0,49,0,1,0,2,2,2.2,3.4275973356612,1.22,10.0,1,1,0,0,1,2,517,4,2,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
5,914787,242908,291107,170073,210696,0,6.583517823477542,1589,3667,608,120,0,523,1,216,164.81141136634105,71.96988440167468,8.253882466759704,198.93179202232903,8,1,2,1,4,2,1,914787,10,4,2,256,6,0,4634,39,1,1,22,0,2,0,2,2,2.080823700139556,3.838352599720887,1.0337880531844732,11.232948005582259,0,1,0,0,1,2,1194,2,1,1,1,1,1,21,1,1,1,1,0,0,0,0,1,1.0,3.0
5,1472008,376343,526492,298003,258850,3,7.65370761489451,1923,2240,386,120,1,795,1,149,154.53381171662835,133.12245689367063,6.026762343325667,249.58224268853115,0,2,2,2,8,3,1,1472008,12,5,4,318,7,0,4498,35,0,1,49,0,1,0,2,2,1.9464753133486645,3.1853524686651338,1.0930547284311574,12.441255222477743,1,1,0,0,1,2,372,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
2,1507531,393623,539863,287044,286951,0,6.680097462530376,1257,2794,458,139,1,583,1,439,162.31780372952105,75.51487985360978,8.471487985360978,209.8706939699774,8,2,1,1,8,3,1,1507531,11,5,4,234,7,0,4969,120,0,0,50,0,1,1,2,2,2.166341791565414,2.191851788077141,0.7831708957827069,22.019492506075167,1,1,0,0,1,2,402,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
2,1528930,383891,584615,280111,280086,0,6.716874146825616,1391,3093,505,125,1,521,1,292,162.74686504629886,74.84064064153037,8.404064064153038,223.9684229498194,8,2,1,1,8,3,1,1528930,8,5,4,156,7,0,4859,120,0,0,50,0,1,1,2,2,2.043752843914614,2.8906087896867,0.721876421957307,29.37482936512316,1,1,0,0,1,2,570,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
5,873294,236386,276734,164100,196035,3,6.667430600605202,1530,3482,571,120,0,1007,1,120,165.05581020020173,73.56726920927977,8.59067140141214,208.88218208271098,8,2,2,1,1,2,1,873294,12,4,2,184,6,0,4779,27,1,1,65,0,2,0,2,2,2.1116204004034684,3.2465622972765895,0.8855971591527168,25.859264064554917,0,1,0,0,1,2,1244,3,1,1,1,1,1,22,1,1,1,1,0,0,0,0,1,1.0,3.0
3,1065246,285003,367298,192068,220881,0,6.8463452553952235,1218,2764,441,138,0,559,1,263,166.51973551674965,74.39712287170647,8.277713870514631,204.29834146696192,5,2,2,1,6,2,1,1065246,8,4,4,256,6,0,4276,71,1,0,34,0,1,0,2,2,2.2807672342116083,2.7019180855290204,0.7,20.076723421160814,1,1,0,0,1,2,701,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1.0,3.0
5,1195280,330756,418179,205486,240858,4,7.546788357370635,1764,2193,375,122,0,519,1,158,156.26157122325077,126.65422167851307,6.566058213146825,261.44258606938445,0,2,2,1,6,3,1,1195280,12,4,4,256,6,0,4503,27,0,1,50,0,1,1,2,2,2.2129784494217963,3.0935767147412703,1.205723705636024,10.129784494217963,0,1,0,0,1,2,748,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
4,888278,250702,248450,179862,209263,0,6.812539154139343,1394,3078,495,120,1,823,1,434,164.1476507516394,75.71722782131111,8.398433834426262,210.0783082786869,8,2,2,1,2,1,1,888278,10,4,2,225,6,0,5000,72,1,1,49,0,1,0,2,2,2.3253915413934343,3.2994377908353325,0.842667572621717,18.222592102459586,0,1,0,0,0,2,1014,2,2,1,1,0,1,22,1,1,1,1,0,0,0,0,0,1.0,3.0
4,1059796,286108,381834,172175,219680,4,6.802468760628385,1408,3028,490,120,0,773,1,179,163.3740628188516,77.10999659891648,8.961719015709651,224.79061118309818,8,2,2,1,6,2,1,1059796,8,4,4,159,6,0,4901,58,1,1,93,0,1,0,2,2,2.2,2.7409996598916475,0.9018662321936113,33.08747024051917,1,1,0,0,1,2,918,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
5,774796,218115,238017,148672,169990,5,6.869630427283979,1440,3088,497,120,1,669,1,120,164.3444564092597,77.41258700901216,8.342956581728169,214.07391454320424,8,2,2,1,2,2,1,774796,8,4,3,217,6,0,4651,31,1,1,108,0,1,1,2,3,2.2,3.0845956236791197,1.06207822187669,19.110871814806348,1,1,0,0,1,2,1306,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1.0,3.0
7,968731,258345,312517,177278,220588,1,6.728772941007556,1440,3179,517,120,1,594,1,205,163.51368117697734,75.12214469929468,8.472637646045335,203.07052935264454,8,2,2,1,4,2,1,968731,8,4,4,219,6,0,4643,59,1,1,66,0,1,0,2,2,2.3424541179848886,2.805754588201511,0.8483496267894042,34.301835280604465,0,1,0,0,1,2,1173,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
5,1497663,371091,545250,278542,259791,0,7.787420875410252,2200,2400,418,120,1,1281,1,222,153.6221303949301,141.14525252461513,5.84442607898602,241.0732170193476,0,2,2,2,8,3,1,1497663,15,5,4,474,7,0,4745,60,0,1,48,0,1,0,2,2,2.31114784202796,3.148885215797204,0.7770052035757679,18.519130700466,1,1,0,0,1,2,335,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
13,1237247,347398,479101,189278,221468,1,6.7398418339534265,1212,2616,428,120,1,550,1,300,162.09751453355383,75.49774048504894,8.499548097009788,208.97966436544047,8,2,2,1,6,3,1,1237247,8,4,4,256,6,2,4700,66,1,1,49,0,2,0,2,2,2.2004519029902117,1.9986442910293651,0.7011749477745501,13.0,0,0,0,0,0,2,720,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,0,1.0,3.0
4,1058538,285415,381462,172367,219294,3,6.8026678101427525,1405,3023,489,120,0,768,1,184,163.3800343042826,77.04630075431909,8.966695253568822,224.5318468144213,8,2,2,1,6,2,1,1058538,8,4,4,162,6,0,4893,59,1,1,92,0,1,0,2,2,2.2,2.734630075431909,0.8965309382927629,32.53013160029202,1,1,0,0,1,2,917,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
3,1146376,323333,369058,210782,243202,0,6.894621439841511,1083,2641,413,163,1,501,1,124,170.60012501583498,73.96286177429204,7.020634407859225,188.7689280079245,2,2,2,1,6,3,1,1146376,8,4,4,256,6,0,3823,31,1,0,12,0,1,0,2,2,2.4,2.9625839293322445,0.7121602229670204,31.555684160820405,0,0,0,0,0,2,450,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,3.0
3,1478125,385787,522500,298884,270952,2,7.217735577614045,1568,2396,403,129,1,600,1,267,157.9005701972231,107.62179387815186,7.082378461830572,233.68126037404312,3,2,1,1,8,3,1,1478125,12,5,4,256,7,0,4646,64,0,0,50,0,1,1,2,2,1.9644148053272925,2.7067555840181226,1.047364454406343,14.110370133182313,1,1,0,0,1,2,374,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
12,901587,278486,203681,223997,195421,0,6.816033912051934,1265,2736,442,120,1,596,1,298,163.69669492670994,78.83474633549726,8.10661014658011,223.94237654718245,8,2,2,1,0,1,1,901587,15,4,4,503,6,1,4983,87,1,1,48,0,1,0,2,2,2.4,2.9972130750940242,0.9624847323611074,13.62796392511042,0,1,0,0,0,2,386,3,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
5,982331,254309,338400,179729,209898,0,6.772042162717065,1356,2974,482,120,0,565,1,318,163.6,74.45845012638132,8.85668943917732,207.40843254341297,8,2,2,1,5,2,1,982331,8,4,4,256,6,0,4565,87,1,1,50,0,1,0,2,2,2.2690142496053367,2.603521374408005,0.7345071248026683,18.90142496053366,0,1,0,0,1,2,1010,3,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
10,942792,267679,250742,211131,213240,0,6.736564865529863,1374,3079,501,120,1,1231,1,261,163.23435134470137,74.4022135208285,8.336564865529864,205.066405624855,8,2,2,1,2,1,1,942792,10,4,4,349,6,0,4755,77,1,1,50,0,1,0,2,2,2.4,2.3977864791715,0.8731297310597272,25.05267554932591,0,1,0,0,0,2,857,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
14,1278326,357026,451107,225552,244641,0,6.744877599671025,1124,2528,410,150,0,720,1,585,169.1684654186572,76.20176362888692,9.72948144826501,226.54751261063592,2,2,2,1,7,3,1,1278326,10,4,4,256,6,0,5621,72,0,1,49,0,1,0,2,2,2.4,1.5089128722487626,1.0702448006579512,12.319294548445233,0,0,0,0,0,2,642,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
2,1520191,387865,566340,282942,282890,0,6.701856074999029,1336,2971,486,131,1,546,1,352,162.571654208322,75.11597195835115,8.431597195835115,218.21149541629413,8,2,1,1,8,3,1,1520191,9,5,4,188,7,0,4904,120,0,0,50,0,1,1,2,2,2.0938130833365727,2.6052654249815355,0.7469065416682864,26.371214999805638,1,1,0,0,1,2,501,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
9,906718,258580,257025,192352,198759,1,6.64329061266339,1472,3338,552,120,0,481,1,200,164.41788188605497,74.58226531658474,8.15522168354269,203.46354341835058,8,2,2,1,2,1,1,906718,13,4,2,370,6,1,4723,55,1,1,28,0,1,0,2,2,2.1791132658292365,3.5539873257290973,1.0519542115761695,10.238915822865458,0,1,0,0,0,2,809,2,1,1,1,0,1,20,1,1,1,1,0,0,0,0,0,1.0,3.0
9,1230604,356134,447060,208876,218532,2,7.085809427163665,1484,2465,412,120,1,527,1,219,158.36206922552083,99.35914424763416,7.405786178142656,228.16773538850634,4,2,2,1,6,3,1,1230604,9,4,4,256,6,1,4629,59,1,1,48,0,1,0,2,2,2.3105786178142655,2.2047924396716096,1.22,11.658679267213984,0,0,0,0,0,2,634,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,1,1.0,3.0
5,754022,208151,230118,142915,172837,5,7.1851122932844245,1573,2729,445,120,1,640,1,120,162.51910165372462,97.97246708215093,7.6112360686552725,236.91853260456307,4,2,2,1,2,2,1,754022,9,4,3,256,6,0,4500,25,1,1,68,1,1,0,2,3,2.2,3.2,1.22,10.0,1,1,0,0,1,2,1469,4,1,1,1,1,0,20,1,1,1,1,1,1,0,0,0,1.0,3.0
2,1504856,394257,533490,289761,287350,0,6.680510932423253,1237,2742,450,142,1,620,1,460,162.29702399159925,75.89404798319852,8.523149863796414,208.1830398109833,8,2,1,1,8,3,1,1504856,11,5,4,256,7,0,5000,113,0,0,62,0,1,1,2,2,2.2,2.100258124652567,0.8258730644264689,19.353173389338277,1,1,0,0,1,2,373,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
3,1115214,301083,406989,181008,226132,3,7.243585347273685,1675,2742,453,120,1,1521,1,120,160.30579890590263,104.62601717323955,7.495313066966663,238.71997922578072,5,2,2,1,3,2,1,1115214,10,4,4,175,6,0,4870,45,1,0,85,0,1,0,2,2,2.2,3.2340129907887727,1.0611772094458043,28.910366318157866,1,1,0,0,1,2,584,4,2,1,1,1,1,20,1,1,1,0,0,0,0,1,0,1.0,3.0
10,1214512,341204,451870,194432,227005,0,6.778745590124388,1180,2621,424,130,1,537,1,256,164.21405626116191,75.12465209566999,8.134338493201087,204.03572126531276,6,2,2,1,6,3,1,1214512,8,4,4,256,6,1,4482,57,1,0,40,0,1,0,2,2,2.2484319876554855,2.242159938277426,0.7,17.60103882727109,0,0,0,0,0,2,654,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1.0,3.0
1,1202155,291581,476158,206351,228064,1,7.984251180510392,2091,2189,378,120,1,2286,1,143,155.49529036543015,149.25507083062348,5.0212559025519585,253.06279512759792,0,2,2,2,1,2,1,1202155,16,5,4,256,7,0,4718,49,0,0,48,1,1,0,2,2,2.2,3.457692403130745,1.1703988034157191,11.181161461720624,0,1,0,0,0,2,74,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
10,1585073,389727,606627,308967,279767,2,6.789406012688921,1249,2748,444,143,0,929,1,494,168.48511390931804,77.51733069789064,9.641579111775547,239.8860917522015,5,2,2,1,8,3,1,1585073,12,5,4,391,7,0,5529,55,0,1,120,0,1,1,2,2,2.3589098096661885,3.218812025377842,0.8975262664673361,22.593987311079232,0,1,0,0,1,2,504,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
2,1976768,431810,800333,417906,326719,0,6.731160380137362,1440,3198,521,120,1,2993,1,240,161.41491917319465,75.36133437868908,8.491823454501567,223.14919173194642,8,2,2,1,12,3,1,1976768,12,5,4,256,7,0,4881,118,1,1,52,0,1,1,2,2,2.0033153718210315,3.0033153718210315,0.7069622808241659,31.66846281789686,1,1,0,0,1,2,324,4,2,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1.0,3.0
2,899801,243217,262885,171590,222107,0,6.81,1440,3200,515,120,1,900,1,480,164.3,74.6,8.460117555755545,216.56590883089203,8,1,2,1,4,2,1,899801,8,4,2,179,6,0,5000,67,1,1,50,0,2,1,2,2,2.3,3.4,0.8,20.0,0,1,0,0,1,2,1239,2,2,1,1,1,1,24,1,1,1,1,1,1,0,0,1,1.0,3.0
6,757651,232087,194762,148135,182664,1,6.701924939458678,1666,3540,593,71,0,602,1,120,164.01694805199435,81.58174003917317,7.471502311253569,198.98967642450037,6,2,2,2,4,3,1,757651,8,3,2,256,5,0,4091,21,1,0,12,1,1,0,2,2,2.036713625356123,3.853145498575507,1.1383568126780617,8.367136253561233,0,1,0,0,1,2,1501,2,1,1,1,1,1,21,1,1,1,1,0,0,0,0,1,1.0,3.0
10,897390,271845,213811,213158,198574,0,6.817983451249845,1296,2816,455,120,1,660,1,336,163.82099292500925,78.11271854993203,8.18066195000618,220.96690249969103,8,2,2,1,0,1,1,897390,14,4,3,434,6,1,5000,83,1,1,48,0,1,0,2,2,2.379834512498455,3.083818527594201,0.934152740354234,14.411584125108142,0,1,0,0,0,2,534,3,2,1,1,0,1,20,1,1,1,1,0,0,0,0,0,1.0,3.0
5,770053,212868,242988,146465,167730,5,6.884928245603457,1440,3088,496,120,1,634,1,120,164.57392368405186,77.3055022807758,8.220574035172344,211.01435087930858,8,2,2,1,2,2,1,770053,8,4,3,236,6,0,4575,28,1,1,108,0,1,1,2,3,2.2,3.142727333293137,1.1416268771379767,14.521526318962884,1,1,0,0,1,2,1395,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1.0,3.0
8,1258172,278981,546151,210141,222896,1,7.320325443445952,1676,2482,415,120,1,574,1,270,159.4442733943999,109.87690550582377,6.631155351614731,222.77043425125987,4,2,2,1,6,3,1,1258172,11,4,4,256,6,1,4847,66,0,1,50,0,1,0,2,2,2.2,1.7491813761377666,0.8318216763920017,14.475403669777844,0,0,0,0,0,2,571,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
9,1239534,357632,462687,209133,210080,1,7.074568966968127,1480,2533,422,120,1,1204,1,245,159.2357142793871,97.52697052593024,7.326600981730822,217.33867001291975,5,2,2,1,4,2,1,1239534,10,4,4,256,6,1,4764,74,1,0,48,0,1,0,2,2,2.3391625613581764,2.17263547075116,1.22,12.087438420372646,0,0,0,0,0,2,372,4,2,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
2,1589457,383393,629537,300995,275490,0,7.845866446257835,1848,2307,382,120,1,2302,1,240,161.44079003181668,133.55208271460629,5.701920528981194,254.7507641444116,1,2,2,1,8,3,1,1589457,11,5,4,237,7,0,4802,74,1,1,50,0,1,1,2,2,2.257507641444116,3.3631732892515673,1.0605106980217625,21.69969434223536,0,1,0,0,1,2,421,2,1,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1.0,3.0
7,638533,175409,189816,135858,137448,2,6.666356848867227,1440,3066,509,60,0,686,1,120,160.83318492659154,75.60280136451077,8.12817123364132,193.7182876635868,8,2,2,1,0,2,1,638533,10,3,2,214,4,1,4267,43,1,1,21,1,1,0,1,3,1.730383562080754,2.6662979452600943,1.1482890408555853,14.563424672826386,0,0,0,0,1,2,1936,3,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1.0,3.0
13,1268771,370935,465051,217109,215673,0,6.69422651523221,1189,2644,433,129,0,605,1,392,163.6428925707866,75.05060261891387,8.762506199887651,208.5894008550564,6,2,2,1,6,3,1,1268771,8,4,4,256,6,1,5075,82,0,1,48,0,1,0,2,2,2.4,1.4352385676104877,1.1715469695355794,12.779758952434452,0,0,0,0,0,2,573,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
2,1529636,383924,597654,297589,250477,1,6.750219532729339,1440,3167,515,120,1,1170,1,240,163.24354710286363,75.63942261776445,9.013783925190083,228.73310280537189,8,3,2,1,8,3,1,1529636,10,5,4,256,7,0,5000,77,1,1,93,0,1,1,2,2,2.0577700935123966,3.1688850467561984,0.8213171963760325,26.22299064876036,0,1,0,0,1,2,526,2,2,1,1,1,1,20,1,1,1,1,0,0,0,1,0,1.0,3.0
3,1198557,324480,447680,202591,223805,1,7.746636391365821,1912,2256,386,120,1,2290,1,154,156.30489393238963,135.77922919277646,5.709596652352911,246.14155962996378,1,2,2,1,1,2,1,1198557,14,4,4,256,6,0,4681,53,1,0,48,0,1,0,2,2,2.2380997907720572,3.456132657194877,1.22,10.571496861580854,0,0,0,0,0,2,94,4,2,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
5,1115027,306864,396946,181614,229601,5,7.078932789833384,1569,2770,456,120,1,714,1,120,160.44093890420783,96.10036453662828,7.993468433041504,240.20330955521052,5,2,2,1,6,2,1,1115027,9,4,4,172,6,0,4790,38,1,1,87,0,1,1,2,2,2.2,2.952493075170857,1.0558889239783906,29.54002038124812,1,1,0,0,1,2,869,4,2,1,1,0,0,20,1,1,1,1,1,1,0,0,0,1.0,3.0
5,793093,241548,213202,157854,180488,4,6.771147034672573,1459,3160,513,114,0,805,1,120,163.47311779196457,77.24599945257835,8.774970483581154,223.47970209870323,8,2,2,1,4,2,1,793093,8,3,3,140,5,0,4903,42,1,0,98,0,1,0,2,2,2.180764689781716,2.9334883302878763,0.7403941514583967,36.922350365074536,0,1,0,0,1,2,963,3,1,1,1,1,1,20,1,1,1,1,0,0,0,0,0,1.0,3.0
2,1594798,383122,632317,304502,274858,0,7.956843615322212,1887,2215,368,120,1,2495,1,240,161.33084881812286,139.4033063794324,5.476495317257841,257.4536048767297,0,2,2,1,8,3,1,1594798,11,5,4,256,7,0,4811,65,1,1,58,0,1,1,2,2,2.29405232644896,3.3904837223183364,1.12,19.524186115916834,0,1,0,0,1,2,397,2,2,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1.0,3.0
5,1120586,308572,398419,183271,230322,5,7.118057616870018,1587,2725,449,120,1,698,1,120,160.03990942708234,98.65325950076867,7.866312745172442,241.91502073806328,4,2,2,1,6,2,1,1120586,9,4,4,178,6,0,4761,37,1,1,84,0,1,1,2,2,2.2,2.9710773680132583,1.0682113601994077,28.07283936737433,1,1,0,0,1,2,861,4,2,1,1,0,0,20,1,1,1,1,1,1,0,0,0,1.0,3.0
13,2184085,480561,900024,440460,363039,0,7.42718918815935,1659,2441,400,141,1,3535,1,502,161.81183481397449,110.7644885946027,6.984320003048324,230.6952648558023,3,2,2,1,12,3,1,2184085,13,5,4,379,7,0,5603,83,1,1,50,1,1,1,2,2,2.4482248649472518,3.407100540210992,0.8559468112309851,32.0,0,1,0,0,1,2,186,2,1,1,1,0,0,19,1,1,1,0,0,0,0,1,0,1.0,3.0
5,732801,204654,230031,140001,158114,4,6.7,1440,3194,522,120,0,800,1,139,162.43555665050582,73.81360292586487,7.962289894092672,189.40808777594611,8,1,2,1,2,2,1,732801,8,4,2,190,5,0,4461,31,0,0,17,0,1,0,2,2,2.2324579788185344,3.1350840423629314,1.1518382444810777,13.570377670038784,0,0,0,0,1,2,1629,3,1,1,1,0,0,21,1,1,1,0,0,0,0,0,1,1.0,3.0
